gene_id,gene_name,comparison,raw_log2FoldChange,raw_lfcSE,stat,pvalue,padj,shrunken_log2FoldChange,shrunken_lfcSE
ENSG00000225234,TRAPPC12-AS1,KOsiINS_vs_KOsiCONT,-0.4249167441983288,0.2709438508104318,-1.5682834023630432,0.11681500766384093,0.47567816028097853,-0.06710036293137922,0.13044365528631846
ENSG00000225235,INTS6L-AS1,KOsiINS_vs_KOsiCONT,-0.9192731806144501,5.26775818446185,-0.1745093735179422,0.8614651647935453,NA,-7.055051103427317e-4,0.146015742781216
ENSG00000225236,AP000936.2,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225238,Z93015.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225239,RPL21P107,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225240,AC117490.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225242,COX6B1P7,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225243,AL021026.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225244,AC069152.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225246,RPS2P1,KOsiINS_vs_KOsiCONT,1.004369180735641,2.4462294952194146,0.4105784770801131,0.681381648316761,NA,0.0033722442370128975,0.14202669149340272
ENSG00000225249,LINC00378,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225251,RPL5P25,KOsiINS_vs_KOsiCONT,0.04257058788386157,5.267758185210858,0.008081348153637305,0.9935520872613993,NA,3.2652837768544985e-5,0.14589217338507557
ENSG00000225253,AC011225.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225254,ARMC8P1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225255,LINC01297,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225256,TRAPPC2P5,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
ENSG00000225258,AC009478.1,KOsiINS_vs_KOsiCONT,NA,NA,NA,NA,NA,0,0.2193055520927694
