"collection","pathway","size","NES_max500","padj_max500","NES_max1000","padj_max1000","NES_max2000","padj_max2000"
"GO","GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT",89,-1.44966153408265,0.0830801982670165,-1.43928291108082,0.0916420518196487,-1.44767776110885,0.0734070183699688
"GO","GOBP_REGULATION_OF_ENDOCRINE_PROCESS",38,-1.7502854360255,0.0124074136084669,-1.74337838890049,0.0219932985902769,-1.74577377752146,0.0158447415304743
"GO","GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING",23,-1.1091350664288,0.496007516152588,-1.10499912311283,0.490082764676129,-1.10435317611747,0.494251030193644
"GO","GOBP_REGULATION_OF_ENDOCYTOSIS",271,-1.23348708460353,0.188216156438205,-1.2310306918586,0.190715105276231,-1.22999145369302,0.176554219130378
"GO","GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",35,0.739777147243919,0.91781853428972,0.741956598662811,0.915626681266683,0.741698340464575,0.919529503869706
"GO","GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",37,-0.909552987111389,0.710799331025833,-0.907233381701656,0.704784905068929,-0.907479224501165,0.705858521230689
"GO","GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS",17,-1.23937779197488,0.375399962952561,-1.23293587471668,0.377245105664574,-1.23486421385447,0.36644844968202
"GO","GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT",16,-0.822362166809859,0.778931601594145,-0.818316190346548,0.78350545519211,-0.817172060210716,0.781496049332093
"GO","GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION",32,-1.04510688860801,0.557320817283748,-1.04568014087247,0.553164354866707,-1.04577812298536,0.556267806267806
"GO","GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION",151,-1.52788464170839,0.0164269929254336,-1.52564591512267,0.0208766570470557,-1.52562571311692,0.0162592260111826
"GO","GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT",57,-0.869429302936517,0.773272267583296,-0.859901338458465,0.774241100693581,-0.864558269108455,0.771487440717409
"GO","GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS",33,-0.995654897067125,0.616722769701109,-0.996828388888518,0.610103565339905,-0.998463636184201,0.609999424402315
"GO","GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",134,-1.09478292606301,0.452624136771275,-1.09184326792801,0.456440232045567,-1.09050527310733,0.453617229791441
"GO","GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",60,-1.60959103868752,0.0343031895991755,-1.59506457986035,0.0427440589495941,-1.60097143699205,0.0303007346015248
"GO","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",285,-1.69290777241729,0.000109132052543821,-1.69008049819261,9.73638287841998e-05,-1.68696918532118,5.70978081323024e-05
"GO","GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",89,-1.80162459060666,0.00162436540051554,-1.78872614364017,0.000913614471946161,-1.79915917775839,0.00107057451476643
"GO","GOBP_REGULATION_OF_ERAD_PATHWAY",25,-1.25688812418148,0.346275186631917,-1.25053073464198,0.336151268174881,-1.25106671346636,0.334793313095129
"GO","GOBP_REGULATION_OF_ERBB_SIGNALING_PATHWAY",75,-1.26326554751279,0.254773175853675,-1.25263272866961,0.276165263936684,-1.25916214410801,0.254555670616413
"GO","GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION",46,-1.106858538267,0.468356558200873,-1.09598813679661,0.489359550752564,-1.10122145436061,0.477878575343874
